study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,raw_se,adult_return,adult_sd,adult_se,pooled,resource_cat,scaled_return,scaled_se
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f10,0,NA,NA,NA,12,19,mixed,net kcal/h,522.3880597014895,NA,NA,1914.0268047517493,1061.0907916496797,151.5843988070971,0,z,0.13306110954660585,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f10,0,NA,NA,NA,12,19,mixed,net kcal/h,783.5820895522356,NA,NA,1914.0268047517493,1061.0907916496797,151.5843988070971,0,z,0.1995916643199091,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f10,0,NA,NA,NA,12,19,mixed,net kcal/h,1865.6716417910425,NA,NA,1914.0268047517493,1061.0907916496797,151.5843988070971,0,z,0.47521824838073734,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f10,0,NA,NA,NA,12,19,mixed,net kcal/h,2089.5522388059685,NA,NA,1914.0268047517493,1061.0907916496797,151.5843988070971,0,z,0.5322444381864261,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f10,0,NA,NA,NA,12,19,mixed,net kcal/h,2220.1492537313416,NA,NA,1914.0268047517493,1061.0907916496797,151.5843988070971,0,z,0.5655097155730777,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m1,1,NA,NA,NA,6,11,mixed,net kcal/h,259.2592592592591,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.06603773584905658,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m2,1,NA,NA,NA,6,11,mixed,net kcal/h,518.5185185185192,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.1320754716981134,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m3,1,NA,NA,NA,6,11,mixed,net kcal/h,0,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,148.1481481481478,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.037735849056603696,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,407.40740740740694,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.10377358490566027,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,1092.592592592594,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.2783018867924532,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,2592.592592592593,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.6603773584905663,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m5,1,NA,NA,NA,6,11,mixed,net kcal/h,1111.1111111111113,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.2830188679245284,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m6,1,NA,NA,NA,6,11,mixed,net kcal/h,1000,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.2547169811320755,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m6,1,NA,NA,NA,6,11,mixed,net kcal/h,1240.7407407407418,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.3160377358490569,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m7,1,NA,NA,NA,6,11,mixed,net kcal/h,1166.6666666666679,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.2971698113207551,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m8,1,NA,NA,NA,12,19,mixed,net kcal/h,370.37037037037135,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.0943396226415097,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m8,1,NA,NA,NA,12,19,mixed,net kcal/h,629.6296296296305,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.16037735849056628,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m8,1,NA,NA,NA,12,19,mixed,net kcal/h,703.7037037037044,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.17924528301886813,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m8,1,NA,NA,NA,12,19,mixed,net kcal/h,796.2962962962965,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.20283018867924538,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m8,1,NA,NA,NA,12,19,mixed,net kcal/h,1592.592592592593,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.40566037735849075,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m8,1,NA,NA,NA,12,19,mixed,net kcal/h,2148.148148148148,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.5471698113207547,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m8,1,NA,NA,NA,12,19,mixed,net kcal/h,2574.074074074075,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.6556603773584909,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m8,1,NA,NA,NA,12,19,mixed,net kcal/h,796.2962962962965,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.20283018867924538,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m9,1,NA,NA,NA,12,19,mixed,net kcal/h,370.37037037037135,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.0943396226415097,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m9,1,NA,NA,NA,12,19,mixed,net kcal/h,1407.4074074074078,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.35849056603773605,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m9,1,NA,NA,NA,12,19,mixed,net kcal/h,1629.6296296296305,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.4150943396226418,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m9,1,NA,NA,NA,12,19,mixed,net kcal/h,2500.000000000002,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.6367924528301893,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m10,1,NA,NA,NA,12,19,mixed,net kcal/h,1685.1851851851852,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.429245283018868,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m10,1,NA,NA,NA,12,19,mixed,net kcal/h,3018.5185185185164,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,0.7688679245283015,NA
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_m11,1,NA,NA,NA,12,19,mixed,net kcal/h,3925.925925925925,NA,NA,2797.6680384087786,927.8033093530196,178.55583013666381,0,z,1,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m1,1,NA,NA,NA,6,11,mixed,net kcal/h,261.19402985074703,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.09452736318407992,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m2,1,NA,NA,NA,6,11,mixed,net kcal/h,55.970149253732416,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.02025586353944603,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m2,1,NA,NA,NA,6,11,mixed,net kcal/h,111.94029850746392,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.040511727078891724,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m2,1,NA,NA,NA,6,11,mixed,net kcal/h,205.22388059701552,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.07427149964463423,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m2,1,NA,NA,NA,6,11,mixed,net kcal/h,279.85074626865753,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.10127931769722849,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m3,1,NA,NA,NA,6,11,mixed,net kcal/h,485.07462686567214,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.1755508173418624,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m3,1,NA,NA,NA,6,11,mixed,net kcal/h,559.7014925373132,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.20255863539445632,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m3,1,NA,NA,NA,6,11,mixed,net kcal/h,1026.1194029850749,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.37135749822317016,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,0,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,223.88059701492602,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.0810234541577828,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,279.85074626865753,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.10127931769722849,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,354.47761194029863,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.12828713574982242,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,447.76119402985296,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.16204690831556592,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,503.73134328358447,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.18230277185501162,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,597.0149253731352,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.2160625444207538,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,708.9552238805982,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.2565742714996452,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m4,1,NA,NA,NA,6,11,mixed,net kcal/h,1082.0895522388064,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.39161336176261585,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m5,1,NA,NA,NA,12,19,mixed,net kcal/h,485.07462686567214,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.1755508173418624,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m5,1,NA,NA,NA,12,19,mixed,net kcal/h,559.7014925373132,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.20255863539445632,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m5,1,NA,NA,NA,12,19,mixed,net kcal/h,634.3283582089562,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.22956645344705093,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m5,1,NA,NA,NA,12,19,mixed,net kcal/h,820.8955223880603,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.29708599857853624,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m5,1,NA,NA,NA,12,19,mixed,net kcal/h,951.4925373134329,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.3443496801705759,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m5,1,NA,NA,NA,12,19,mixed,net kcal/h,1007.4626865671644,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.3646055437100216,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m5,1,NA,NA,NA,12,19,mixed,net kcal/h,1044.7761194029872,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.37810945273631935,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m6,1,NA,NA,NA,12,19,mixed,net kcal/h,820.8955223880603,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.29708599857853624,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m6,1,NA,NA,NA,12,19,mixed,net kcal/h,2723.880597014925,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.9857853589196877,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m7,1,NA,NA,NA,12,19,mixed,net kcal/h,820.8955223880603,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.29708599857853624,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_m7,1,NA,NA,NA,12,19,mixed,net kcal/h,2723.880597014925,NA,NA,1543.84328358209,1120.282473363733,323.39769378248553,0,z,0.9857853589196877,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f1,0,NA,NA,NA,6,11,mixed,net kcal/h,150.37593984962405,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.05442176870748302,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f1,0,NA,NA,NA,6,11,mixed,net kcal/h,281.95488721804304,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.1020408163265299,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f1,0,NA,NA,NA,6,11,mixed,net kcal/h,488.7218045112777,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.17687074829931965,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f1,0,NA,NA,NA,6,11,mixed,net kcal/h,563.9097744360897,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.20408163265306115,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f1,0,NA,NA,NA,6,11,mixed,net kcal/h,657.894736842105,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.2380952380952381,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f1,0,NA,NA,NA,6,11,mixed,net kcal/h,733.0827067669161,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.2653061224489793,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f1,0,NA,NA,NA,6,11,mixed,net kcal/h,808.2706766917281,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.2925170068027208,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f1,0,NA,NA,NA,6,11,mixed,net kcal/h,902.2556390977443,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.3265306122448981,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f1,0,NA,NA,NA,6,11,mixed,net kcal/h,1127.8195488721794,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.4081632653061223,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f2,0,NA,NA,NA,6,11,mixed,net kcal/h,150.37593984962405,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.05442176870748302,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f2,0,NA,NA,NA,6,11,mixed,net kcal/h,225.56390977443607,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.08163265306122452,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f2,0,NA,NA,NA,6,11,mixed,net kcal/h,300.7518796992481,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.10884353741496604,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f2,0,NA,NA,NA,6,11,mixed,net kcal/h,488.7218045112777,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.17687074829931965,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f2,0,NA,NA,NA,6,11,mixed,net kcal/h,639.0977443609017,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.23129251700680264,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f2,0,NA,NA,NA,6,11,mixed,net kcal/h,751.8796992481184,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.27210884353741444,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f3,0,NA,NA,NA,6,11,mixed,net kcal/h,338.34586466165274,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.12244897959183629,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f3,0,NA,NA,NA,6,11,mixed,net kcal/h,432.3308270676689,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.15646258503401358,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f3,0,NA,NA,NA,6,11,mixed,net kcal/h,488.7218045112777,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.17687074829931965,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f3,0,NA,NA,NA,6,11,mixed,net kcal/h,563.9097744360897,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.20408163265306115,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f3,0,NA,NA,NA,6,11,mixed,net kcal/h,714.2857142857138,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.25850340136054417,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f3,0,NA,NA,NA,6,11,mixed,net kcal/h,789.4736842105258,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.28571428571428564,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f3,0,NA,NA,NA,6,11,mixed,net kcal/h,1616.541353383458,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.5850340136054423,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f4,0,NA,NA,NA,6,11,mixed,net kcal/h,639.0977443609017,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.23129251700680264,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f4,0,NA,NA,NA,6,11,mixed,net kcal/h,714.2857142857138,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.25850340136054417,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f4,0,NA,NA,NA,6,11,mixed,net kcal/h,714.2857142857138,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.25850340136054417,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f4,0,NA,NA,NA,6,11,mixed,net kcal/h,808.2706766917281,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.2925170068027208,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f4,0,NA,NA,NA,6,11,mixed,net kcal/h,902.2556390977443,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.3265306122448981,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f4,0,NA,NA,NA,6,11,mixed,net kcal/h,977.4436090225563,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.3537414965986396,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f4,0,NA,NA,NA,6,11,mixed,net kcal/h,1278.1954887218035,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.4625850340136053,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f4,0,NA,NA,NA,6,11,mixed,net kcal/h,1917.2932330827061,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.6938775510204083,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f5,0,NA,NA,NA,6,11,mixed,net kcal/h,507.51879699248093,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.18367346938775508,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f5,0,NA,NA,NA,6,11,mixed,net kcal/h,657.894736842105,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.2380952380952381,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f5,0,NA,NA,NA,6,11,mixed,net kcal/h,714.2857142857138,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.25850340136054417,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f5,0,NA,NA,NA,6,11,mixed,net kcal/h,789.4736842105258,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.28571428571428564,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f5,0,NA,NA,NA,6,11,mixed,net kcal/h,827.0676691729304,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.2993197278911559,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f5,0,NA,NA,NA,6,11,mixed,net kcal/h,1278.1954887218035,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.4625850340136053,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f5,0,NA,NA,NA,6,11,mixed,net kcal/h,1334.5864661654132,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.48299319727891166,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f6,0,NA,NA,NA,12,19,mixed,net kcal/h,338.34586466165274,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.12244897959183629,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f6,0,NA,NA,NA,12,19,mixed,net kcal/h,676.6917293233073,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.24489795918367324,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f6,0,NA,NA,NA,12,19,mixed,net kcal/h,751.8796992481184,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.27210884353741444,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f6,0,NA,NA,NA,12,19,mixed,net kcal/h,1259.3984962406012,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.4557823129251702,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f6,0,NA,NA,NA,12,19,mixed,net kcal/h,1334.5864661654132,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.48299319727891166,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f6,0,NA,NA,NA,12,19,mixed,net kcal/h,1334.5864661654132,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.48299319727891166,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f6,0,NA,NA,NA,12,19,mixed,net kcal/h,1409.7744360902243,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.5102040816326529,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f6,0,NA,NA,NA,12,19,mixed,net kcal/h,1466.165413533834,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.5306122448979592,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f6,0,NA,NA,NA,12,19,mixed,net kcal/h,1635.3383458646604,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.5918367346938774,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f6,0,NA,NA,NA,12,19,mixed,net kcal/h,1766.917293233082,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.6394557823129252,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f6,0,NA,NA,NA,12,19,mixed,net kcal/h,1860.902255639097,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.6734693877551021,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f7,0,NA,NA,NA,12,19,mixed,net kcal/h,789.4736842105258,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.28571428571428564,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f7,0,NA,NA,NA,12,19,mixed,net kcal/h,902.2556390977443,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.3265306122448981,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f7,0,NA,NA,NA,12,19,mixed,net kcal/h,1090.225563909773,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.39455782312925136,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f7,0,NA,NA,NA,12,19,mixed,net kcal/h,1127.8195488721794,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.4081632653061223,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f7,0,NA,NA,NA,12,19,mixed,net kcal/h,2180.4511278195473,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.7891156462585033,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f7,0,NA,NA,NA,12,19,mixed,net kcal/h,2612.7819548872176,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.9455782312925173,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f8,0,NA,NA,NA,12,19,mixed,net kcal/h,939.8496240601489,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.34013605442176836,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f8,0,NA,NA,NA,12,19,mixed,net kcal/h,1090.225563909773,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.39455782312925136,NA
Tucker_2005,Tucker_2005_2003_returns,Tucker_2005_2003_returns_f8,0,NA,NA,NA,12,19,mixed,net kcal/h,1259.3984962406012,NA,NA,1681.6078658183912,462.25669649203803,128.20694012527986,0,z,0.4557823129251702,NA
