"","study","outcome","id","sex","age","age_error","age_sd","age_lower","age_upper","resource","units","raw_return","raw_sd","adult_return","adult_sd","adult_se"
"135","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_2","both",2.5,NA,NA,NA,NA,"fruit","g/h",0,NA,1934,NA,NA
"136","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_3","both",2.5,NA,NA,NA,NA,"fruit","g/h",351,NA,1934,NA,NA
"137","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_4","both",3,NA,NA,NA,NA,"fruit","g/h",661,NA,1934,NA,NA
"138","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_5","both",4.5,NA,NA,NA,NA,"fruit","g/h",247,NA,1934,NA,NA
"139","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_6","both",5.5,NA,NA,NA,NA,"tubers","g/h",205,NA,1381.64285714286,312.103682758164,83.4132178593883
"140","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_6","both",5.5,NA,NA,NA,NA,"fruit","g/h",451,NA,1934,NA,NA
"141","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_7","both",7,NA,NA,NA,NA,"tubers","g/h",160,NA,1381.64285714286,312.103682758164,83.4132178593883
"142","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_7","both",7,NA,NA,NA,NA,"fruit","g/h",712,NA,1934,NA,NA
"143","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_8","both",8,NA,NA,NA,NA,"tubers","g/h",221,NA,1381.64285714286,312.103682758164,83.4132178593883
"144","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_8","both",8,NA,NA,NA,NA,"fruit","g/h",721,NA,1934,NA,NA
"145","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_9","both",8,NA,NA,NA,NA,"fruit","g/h",721,NA,1934,NA,NA
"146","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_10","both",9,NA,NA,NA,NA,"tubers","g/h",392,NA,1381.64285714286,312.103682758164,83.4132178593883
"147","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_10","both",9,NA,NA,NA,NA,"fruit","g/h",415,NA,1934,NA,NA
"148","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_11","both",10,NA,NA,NA,NA,"tubers","g/h",414,NA,1381.64285714286,312.103682758164,83.4132178593883
"149","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_11","both",10,NA,NA,NA,NA,"fruit","g/h",465,NA,1934,NA,NA
"150","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_12","both",10,NA,NA,NA,NA,"tubers","g/h",348,NA,1381.64285714286,312.103682758164,83.4132178593883
"151","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_12","both",10,NA,NA,NA,NA,"fruit","g/h",405,NA,1934,NA,NA
"152","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_13","both",10,NA,NA,NA,NA,"tubers","g/h",617,NA,1381.64285714286,312.103682758164,83.4132178593883
"153","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_13","both",10,NA,NA,NA,NA,"fruit","g/h",412,NA,1934,NA,NA
"154","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_14","both",11,NA,NA,NA,NA,"fruit","g/h",681,NA,1934,NA,NA
"155","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_15","both",12,NA,NA,NA,NA,"honey","g/h",54,NA,NA,NA,NA
"156","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_15","both",12,NA,NA,NA,NA,"fruit","g/h",726,NA,1934,NA,NA
"157","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_16","both",13,NA,NA,NA,NA,"fruit","g/h",901,NA,1934,NA,NA
"158","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_17","both",13,NA,NA,NA,NA,"fruit","g/h",842,NA,1934,NA,NA
"159","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_18","both",13,NA,NA,NA,NA,"honey","g/h",102,NA,NA,NA,NA
"160","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_18","both",13,NA,NA,NA,NA,"fruit","g/h",1015,NA,1934,NA,NA
"161","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_19","both",14,NA,NA,NA,NA,"tubers","g/h",3922,NA,1381.64285714286,312.103682758164,83.4132178593883
"162","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_19","both",14,NA,NA,NA,NA,"honey","g/h",112,NA,NA,NA,NA
"163","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_19","both",14,NA,NA,NA,NA,"fruit","g/h",583,NA,1934,NA,NA
"164","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_20","both",14,NA,NA,NA,NA,"tubers","g/h",3922,NA,1381.64285714286,312.103682758164,83.4132178593883
"165","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_20","both",14,NA,NA,NA,NA,"honey","g/h",112,NA,NA,NA,NA
"166","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_20","both",14,NA,NA,NA,NA,"fruit","g/h",583,NA,1934,NA,NA
"167","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_21","both",14,NA,NA,NA,NA,"honey","g/h",159,NA,NA,NA,NA
"168","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_21","both",14,NA,NA,NA,NA,"fruit","g/h",968,NA,1934,NA,NA
"169","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_22","both",15,NA,NA,NA,NA,"tubers","g/h",589,NA,1381.64285714286,312.103682758164,83.4132178593883
"170","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_23","both",15,NA,NA,NA,NA,"tubers","g/h",1022,NA,1381.64285714286,312.103682758164,83.4132178593883
"171","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_23","both",15,NA,NA,NA,NA,"fruit","g/h",807,NA,1934,NA,NA
"172","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_24","both",14,NA,NA,NA,NA,"tubers","g/h",1418,NA,1381.64285714286,312.103682758164,83.4132178593883
"173","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_25","both",15,NA,NA,NA,NA,"tubers","g/h",797,NA,1381.64285714286,312.103682758164,83.4132178593883
"174","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_25","both",15,NA,NA,NA,NA,"fruit","g/h",1357,NA,1934,NA,NA
"175","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_26","both",17,NA,NA,NA,NA,"honey","g/h",144,NA,NA,NA,NA
"176","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_26","both",17,NA,NA,NA,NA,"fruit","g/h",1481,NA,1934,NA,NA
"177","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_27","both",18,NA,NA,NA,NA,"honey","g/h",190,NA,NA,NA,NA
"178","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_27","both",18,NA,NA,NA,NA,"fruit","g/h",1481,NA,1934,NA,NA
"179","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_1","female",10,NA,NA,NA,NA,"tubers","g/h",155,NA,1381.64285714286,312.103682758164,83.4132178593883
"180","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_2","female",10,NA,NA,NA,NA,"tubers","g/h",96,NA,1381.64285714286,312.103682758164,83.4132178593883
"181","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_3","female",10,NA,NA,NA,NA,"tubers","g/h",525,NA,1381.64285714286,312.103682758164,83.4132178593883
"182","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_4","female",15,NA,NA,NA,NA,"tubers","g/h",452,NA,1381.64285714286,312.103682758164,83.4132178593883
"183","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_5","female",15,NA,NA,NA,NA,"tubers","g/h",738,NA,1381.64285714286,312.103682758164,83.4132178593883
"184","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_6","female",16,NA,NA,NA,NA,"tubers","g/h",1054,NA,1381.64285714286,312.103682758164,83.4132178593883
"185","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_7","female",17,NA,NA,NA,NA,"tubers","g/h",1205,NA,1381.64285714286,312.103682758164,83.4132178593883
"186","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_8","female",18,NA,NA,NA,NA,"tubers","g/h",1186,NA,1381.64285714286,312.103682758164,83.4132178593883
"187","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_11","female",19,NA,NA,NA,NA,"tubers","g/h",844,NA,1381.64285714286,312.103682758164,83.4132178593883
"188","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_1","0.3709677",2.9622641509434,NA,NA,NA,NA,"tubers","kcal/h",276.762402088773,NA,NA,NA,NA
"189","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_2","0.3709677",5,NA,NA,NA,NA,"tubers","kcal/h",145.169712793734,NA,NA,NA,NA
"190","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_3","0.3709677",4.9811320754717,NA,NA,NA,NA,"tubers","kcal/h",93.9947780678849,NA,NA,NA,NA
"191","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_4","0.3709677",4.9811320754717,NA,NA,NA,NA,"tubers","kcal/h",390.078328981723,NA,NA,NA,NA
"192","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_5","0.3709677",6,NA,NA,NA,NA,"tubers","kcal/h",225.587467362924,NA,NA,NA,NA
"193","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_6","0.3709677",7.0188679245283,NA,NA,NA,NA,"tubers","kcal/h",565.535248041775,NA,NA,NA,NA
"194","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_7","0.3709677",7,NA,NA,NA,NA,"tubers","kcal/h",368.146214099217,NA,NA,NA,NA
"195","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_8","0.3709677",11.9622641509434,NA,NA,NA,NA,"tubers","kcal/h",594.778067885118,NA,NA,NA,NA
"196","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_9","0.3709677",11.9622641509434,NA,NA,NA,NA,"tubers","kcal/h",744.647519582245,NA,NA,NA,NA
"197","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_10","0.3709677",12.9245283018868,NA,NA,NA,NA,"tubers","kcal/h",788.511749347258,NA,NA,NA,NA
"198","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_11","0.3709677",12.9433962264151,NA,NA,NA,NA,"tubers","kcal/h",923.759791122715,NA,NA,NA,NA
"199","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_12","0.3709677",14.9245283018868,NA,NA,NA,NA,"tubers","kcal/h",1026.10966057441,NA,NA,NA,NA
"200","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_13","0.3709677",14.9433962264151,NA,NA,NA,NA,"tubers","kcal/h",704.43864229765,NA,NA,NA,NA
"201","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_14","0.3709677",14.9433962264151,NA,NA,NA,NA,"tubers","kcal/h",276.762402088773,NA,NA,NA,NA
"202","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_feb-mar '89_15","0.3709677",15.9433962264151,NA,NA,NA,NA,"tubers","kcal/h",1483.02872062663,NA,NA,NA,NA
"203","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '86_16","0.3709677",1.9622641509434,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"204","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '86_17","0.3709677",5.49056603773585,NA,NA,NA,NA,"tubers","kcal/h",148.825065274151,NA,NA,NA,NA
"205","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '86_18","0.3709677",7,NA,NA,NA,NA,"tubers","kcal/h",108.616187989556,NA,NA,NA,NA
"206","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '86_19","0.3709677",8,NA,NA,NA,NA,"tubers","kcal/h",148.825065274151,NA,NA,NA,NA
"207","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '86_20","0.3709677",8,NA,NA,NA,NA,"tubers","kcal/h",276.762402088773,NA,NA,NA,NA
"208","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '86_21","0.3709677",10,NA,NA,NA,NA,"tubers","kcal/h",295.039164490861,NA,NA,NA,NA
"209","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '86_22","0.3709677",9.9811320754717,NA,NA,NA,NA,"tubers","kcal/h",247.519582245431,NA,NA,NA,NA
"210","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '86_23","0.3709677",13.9245283018868,NA,NA,NA,NA,"tubers","kcal/h",1022.45430809399,NA,NA,NA,NA
"211","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '86_24","0.3709677",14.9433962264151,NA,NA,NA,NA,"tubers","kcal/h",733.681462140992,NA,NA,NA,NA
"212","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '86_25","0.3709677",14.9622641509434,NA,NA,NA,NA,"tubers","kcal/h",569.190600522193,NA,NA,NA,NA
"213","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '88_26","0.3709677",3.49056603773585,NA,NA,NA,NA,"tubers","kcal/h",28.1984334203654,NA,NA,NA,NA
"214","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '88_27","0.3709677",3.9811320754717,NA,NA,NA,NA,"tubers","kcal/h",50.1305483028718,NA,NA,NA,NA
"215","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '88_28","0.3709677",3.9811320754717,NA,NA,NA,NA,"tubers","kcal/h",254.830287206266,NA,NA,NA,NA
"216","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '88_29","0.3709677",6.50943396226415,NA,NA,NA,NA,"tubers","kcal/h",181.723237597911,NA,NA,NA,NA
"217","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '88_30","0.3709677",6.50943396226415,NA,NA,NA,NA,"tubers","kcal/h",152.480417754569,NA,NA,NA,NA
"218","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '88_31","0.3709677",8.20754716981132,NA,NA,NA,NA,"tubers","kcal/h",342.558746736292,NA,NA,NA,NA
"219","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '88_32","0.3709677",8.18867924528302,NA,NA,NA,NA,"tubers","kcal/h",262.140992167102,NA,NA,NA,NA
"220","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '88_33","0.3709677",8.18867924528302,NA,NA,NA,NA,"tubers","kcal/h",832.375979112271,NA,NA,NA,NA
"221","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '88_34","0.3709677",10.9622641509434,NA,NA,NA,NA,"tubers","kcal/h",430.287206266318,NA,NA,NA,NA
"222","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '88_35","0.3709677",13.5471698113208,NA,NA,NA,NA,"tubers","kcal/h",788.511749347258,NA,NA,NA,NA
"223","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '88_36","0.3709677",4.9811320754717,NA,NA,NA,NA,"tubers","kcal/h",185.378590078329,NA,NA,NA,NA
"224","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1_sep-nov '88_37","0.3709677",1.9622641509434,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"225","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-nov '86_1","0.3709677",9.98568872987478,NA,NA,NA,NA,"tubers","kcal/h",212.676056338028,NA,NA,NA,NA
"226","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-nov '86_2","0.3709677",9.98568872987478,NA,NA,NA,NA,"tubers","kcal/h",98.5915492957747,NA,NA,NA,NA
"227","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-nov '86_3","0.3709677",13.9391771019678,NA,NA,NA,NA,"tubers","kcal/h",411.267605633803,NA,NA,NA,NA
"228","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-nov '86_4","0.3709677",13.9212880143113,NA,NA,NA,NA,"tubers","kcal/h",766.197183098591,NA,NA,NA,NA
"229","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-nov '86_5","0.3709677",14.9409660107335,NA,NA,NA,NA,"tubers","kcal/h",635.211267605634,NA,NA,NA,NA
"230","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-nov '86_6","0.3709677",14.9409660107335,NA,NA,NA,NA,"tubers","kcal/h",470.422535211268,NA,NA,NA,NA
"231","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-nov '86_7","0.3709677",15.9606440071556,NA,NA,NA,NA,"tubers","kcal/h",1002.81690140845,NA,NA,NA,NA
"232","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-nov '86_8","0.3709677",16.9803220035778,NA,NA,NA,NA,"tubers","kcal/h",1180.28169014084,NA,NA,NA,NA
"233","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-nov '86_9","0.3709677",17.9642218246869,NA,NA,NA,NA,"tubers","kcal/h",1138.02816901408,NA,NA,NA,NA
"234","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-nov '86_10","0.3709677",18,NA,NA,NA,NA,"tubers","kcal/h",1040.84507042254,NA,NA,NA,NA
"235","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-now '88_11","0.3709677",3.4561717352415,NA,NA,NA,NA,"tubers","kcal/h",26.7605633802818,NA,NA,NA,NA
"236","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-now '88_12","0.3709677",4.99463327370304,NA,NA,NA,NA,"tubers","kcal/h",90.1408450704225,NA,NA,NA,NA
"237","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-now '88_13","0.3709677",8.17889087656529,NA,NA,NA,NA,"tubers","kcal/h",60.5633802816901,NA,NA,NA,NA
"238","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-now '88_14","0.3709677",8.17889087656529,NA,NA,NA,NA,"tubers","kcal/h",161.971830985916,NA,NA,NA,NA
"239","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-now '88_15","0.3709677",8.16100178890876,NA,NA,NA,NA,"tubers","kcal/h",208.450704225352,NA,NA,NA,NA
"240","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-now '88_16","0.3709677",11.4704830053667,NA,NA,NA,NA,"tubers","kcal/h",440.845070422535,NA,NA,NA,NA
"241","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-now '88_17","0.3709677",11.4168157423971,NA,NA,NA,NA,"tubers","kcal/h",415.492957746479,NA,NA,NA,NA
"242","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-now '88_18","0.3709677",10.9874776386404,NA,NA,NA,NA,"tubers","kcal/h",149.295774647887,NA,NA,NA,NA
"243","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-now '88_19","0.3709677",13.9570661896243,NA,NA,NA,NA,"tubers","kcal/h",208.450704225352,NA,NA,NA,NA
"244","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-now '88_20","0.3709677",13.9391771019678,NA,NA,NA,NA,"tubers","kcal/h",157.74647887324,NA,NA,NA,NA
"245","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-now '88_21","0.3709677",13.5277280858676,NA,NA,NA,NA,"tubers","kcal/h",381.690140845071,NA,NA,NA,NA
"246","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_sep-now '88_22","0.3709677",14.95885509839,NA,NA,NA,NA,"tubers","kcal/h",1801.40845070422,NA,NA,NA,NA
"247","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_feb-mar '89_23","0.3709677",1.97137745974955,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"248","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_feb-mar '89_24","0.3709677",2.9731663685152,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"249","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_feb-mar '89_25","0.3709677",3.95706618962433,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"250","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_feb-mar '89_26","0.3709677",5.99642218246869,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"251","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_feb-mar '89_27","0.3709677",4.97674418604651,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"252","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_feb-mar '89_28","0.3709677",4.97674418604651,NA,NA,NA,NA,"tubers","kcal/h",204.225352112676,NA,NA,NA,NA
"253","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_feb-mar '89_29","0.3709677",7.01610017889087,NA,NA,NA,NA,"tubers","kcal/h",128.169014084507,NA,NA,NA,NA
"254","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_feb-mar '89_30","0.3709677",7.01610017889087,NA,NA,NA,NA,"tubers","kcal/h",254.929577464789,NA,NA,NA,NA
"255","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_feb-mar '89_31","0.3709677",8.98389982110912,NA,NA,NA,NA,"tubers","kcal/h",94.3661971830986,NA,NA,NA,NA
"256","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_feb-mar '89_32","0.3709677",11.9892665474061,NA,NA,NA,NA,"tubers","kcal/h",259.154929577465,NA,NA,NA,NA
"257","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_feb-mar '89_33","0.3709677",11.9892665474061,NA,NA,NA,NA,"tubers","kcal/h",483.098591549296,NA,NA,NA,NA
"258","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2_feb-mar '89_34","0.3709677",12.9731663685152,NA,NA,NA,NA,"tubers","kcal/h",318.30985915493,NA,NA,NA,NA
